year,px,py,tachid,ekid
1999,139.4191939,35.69303246,0.812376759,0.529649426
2000,139.4191939,35.69303246,0.812376759,0.529649426
2001,139.4191939,35.69303246,0.812376759,0.529649426
2002,139.4191939,35.69303246,0.812376759,0.529649426
2003,139.4191939,35.69303246,0.812376759,0.529649426
2004,139.4191939,35.69303246,0.812376759,0.529649426
2005,139.4191939,35.69303246,0.812376759,0.529649426
2006,139.4191939,35.69303246,0.812376759,0.529649426
2007,139.4191939,35.69303246,0.812376759,0.529649426
2008,139.4191939,35.69303246,0.812376759,0.529649426
1999,139.4191939,35.69695844,0.614495162,0.546428593
2000,139.4191939,35.69695844,0.614495162,0.546428593
2001,139.4191939,35.69695844,0.614495162,0.546428593
2002,139.4191939,35.69695844,0.614495162,0.546428593
2003,139.4191939,35.69695844,0.614495162,0.546428593
2004,139.4191939,35.69695844,0.614495162,0.546428593
2005,139.4191939,35.69695844,0.614495162,0.546428593
2006,139.4191939,35.69695844,0.614495162,0.546428593
2007,139.4191939,35.69695844,0.614495162,0.546428593
2008,139.4191939,35.69695844,0.614495162,0.546428593
1999,139.4191939,35.70088442,0.689250955,0.629610742
2000,139.4191939,35.70088442,0.689250955,0.629610742
2001,139.4191939,35.70088442,0.689250955,0.629610742
2002,139.4191939,35.70088442,0.689250955,0.629610742
2003,139.4191939,35.70088442,0.689250955,0.629610742
2004,139.4191939,35.70088442,0.689250955,0.629610742
2005,139.4191939,35.70088442,0.689250955,0.629610742
2006,139.4191939,35.70088442,0.689250955,0.629610742
2007,139.4191939,35.70088442,0.689250955,0.629610742
2008,139.4191939,35.70088442,0.689250955,0.629610742
1999,139.4191939,35.70481039,0.975880998,0.877072027
2000,139.4191939,35.70481039,0.975880998,0.877072027
2001,139.4191939,35.70481039,0.975880998,0.877072027
2002,139.4191939,35.70481039,0.975880998,0.877072027
2003,139.4191939,35.70481039,0.975880998,0.877072027
2004,139.4191939,35.70481039,0.975880998,0.877072027
2005,139.4191939,35.70481039,0.975880998,0.877072027
2006,139.4191939,35.70481039,0.975880998,0.877072027
2007,139.4191939,35.70481039,0.975880998,0.877072027
2008,139.4191939,35.70481039,0.975880998,0.877072027
1999,139.4191939,35.70873637,1.345152346,0.657922223
2000,139.4191939,35.70873637,1.345152346,0.657922223
2001,139.4191939,35.70873637,1.345152346,0.657922223
2002,139.4191939,35.70873637,1.345152346,0.657922223
2003,139.4191939,35.70873637,1.345152346,0.657922223
2004,139.4191939,35.70873637,1.345152346,0.657922223
2005,139.4191939,35.70873637,1.345152346,0.657922223
2006,139.4191939,35.70873637,1.345152346,0.657922223
2007,139.4191939,35.70873637,1.345152346,0.657922223
2008,139.4191939,35.70873637,1.345152346,0.657922223
1999,139.4191939,35.71266235,1.745376811,0.29567502
2000,139.4191939,35.71266235,1.745376811,0.29567502
2001,139.4191939,35.71266235,1.745376811,0.29567502
2002,139.4191939,35.71266235,1.745376811,0.29567502
2003,139.4191939,35.71266235,1.745376811,0.29567502
2004,139.4191939,35.71266235,1.745376811,0.29567502
2005,139.4191939,35.71266235,1.745376811,0.29567502
2006,139.4191939,35.71266235,1.745376811,0.29567502
2007,139.4191939,35.71266235,1.745376811,0.29567502
2008,139.4191939,35.71266235,1.745376811,0.29567502
1999,139.4191939,35.71658832,2.159411925,0.25385565
2000,139.4191939,35.71658832,2.159411925,0.25385565
2001,139.4191939,35.71658832,2.159411925,0.25385565
2002,139.4191939,35.71658832,2.159411925,0.25385565
2003,139.4191939,35.71658832,2.159411925,0.25385565
2004,139.4191939,35.71658832,2.159411925,0.25385565
2005,139.4191939,35.71658832,2.159411925,0.25385565
2006,139.4191939,35.71658832,2.159411925,0.25385565
2007,139.4191939,35.71658832,2.159411925,0.25385565
2008,139.4191939,35.71658832,2.159411925,0.25385565
1999,139.4191939,35.7205143,2.580618876,0.189815509
2000,139.4191939,35.7205143,2.580618876,0.189815509
2001,139.4191939,35.7205143,2.580618876,0.189815509
2002,139.4191939,35.7205143,2.580618876,0.189815509
2003,139.4191939,35.7205143,2.580618876,0.189815509
2004,139.4191939,35.7205143,2.580618876,0.189815509
2005,139.4191939,35.7205143,2.580618876,0.189815509
2006,139.4191939,35.7205143,2.580618876,0.189815509
2007,139.4191939,35.7205143,2.580618876,0.189815509
2008,139.4191939,35.7205143,2.580618876,0.189815509
1999,139.4191939,35.72444027,3.005984359,0.168314436
2000,139.4191939,35.72444027,3.005984359,0.168314436
2001,139.4191939,35.72444027,3.005984359,0.168314436
2002,139.4191939,35.72444027,3.005984359,0.168314436
2003,139.4191939,35.72444027,3.005984359,0.168314436
2004,139.4191939,35.72444027,3.005984359,0.168314436
2005,139.4191939,35.72444027,3.005984359,0.168314436
2006,139.4191939,35.72444027,3.005984359,0.168314436
2007,139.4191939,35.72444027,3.005984359,0.168314436
2008,139.4191939,35.72444027,3.005984359,0.168314436
1999,139.4191939,35.72836625,3.433963369,0.373506815
2000,139.4191939,35.72836625,3.433963369,0.373506815
2001,139.4191939,35.72836625,3.433963369,0.373506815
2002,139.4191939,35.72836625,3.433963369,0.373506815
2003,139.4191939,35.72836625,3.433963369,0.373506815
2004,139.4191939,35.72836625,3.433963369,0.373506815
2005,139.4191939,35.72836625,3.433963369,0.373506815
2006,139.4191939,35.72836625,3.433963369,0.373506815
2007,139.4191939,35.72836625,3.433963369,0.373506815
2008,139.4191939,35.72836625,3.433963369,0.373506815
1999,139.4191939,35.73229223,3.863687506,0.080067233
2000,139.4191939,35.73229223,3.863687506,0.080067233
2001,139.4191939,35.73229223,3.863687506,0.080067233
2002,139.4191939,35.73229223,3.863687506,0.080067233
2003,139.4191939,35.73229223,3.863687506,0.080067233
2004,139.4191939,35.73229223,3.863687506,0.080067233
2005,139.4191939,35.73229223,3.863687506,0.080067233
2006,139.4191939,35.73229223,3.863687506,0.080067233
2007,139.4191939,35.73229223,3.863687506,0.080067233
2008,139.4191939,35.73229223,3.863687506,0.080067233
1999,139.4191939,35.7362182,4.294632946,0.428439037
2000,139.4191939,35.7362182,4.294632946,0.428439037
2001,139.4191939,35.7362182,4.294632946,0.428439037
2002,139.4191939,35.7362182,4.294632946,0.428439037
2003,139.4191939,35.7362182,4.294632946,0.428439037
2004,139.4191939,35.7362182,4.294632946,0.428439037
2005,139.4191939,35.7362182,4.294632946,0.428439037
2006,139.4191939,35.7362182,4.294632946,0.428439037
2007,139.4191939,35.7362182,4.294632946,0.428439037
2008,139.4191939,35.7362182,4.294632946,0.428439037
1999,139.4191939,35.74014418,4.726465635,0.317740681
2000,139.4191939,35.74014418,4.726465635,0.317740681
2001,139.4191939,35.74014418,4.726465635,0.317740681
2002,139.4191939,35.74014418,4.726465635,0.317740681
2003,139.4191939,35.74014418,4.726465635,0.317740681
2004,139.4191939,35.74014418,4.726465635,0.317740681
2005,139.4191939,35.74014418,4.726465635,0.317740681
2006,139.4191939,35.74014418,4.726465635,0.317740681
2007,139.4191939,35.74014418,4.726465635,0.317740681
2008,139.4191939,35.74014418,4.726465635,0.317740681
1999,139.4191939,35.74407015,5.158962777,0.414390699
2000,139.4191939,35.74407015,5.158962777,0.414390699
2001,139.4191939,35.74407015,5.158962777,0.414390699
2002,139.4191939,35.74407015,5.158962777,0.414390699
2003,139.4191939,35.74407015,5.158962777,0.414390699
2004,139.4191939,35.74407015,5.158962777,0.414390699
2005,139.4191939,35.74407015,5.158962777,0.414390699
2006,139.4191939,35.74407015,5.158962777,0.414390699
2007,139.4191939,35.74407015,5.158962777,0.414390699
2008,139.4191939,35.74407015,5.158962777,0.414390699
1999,139.4191939,35.74799613,5.591970201,0.445134315
2000,139.4191939,35.74799613,5.591970201,0.445134315
2001,139.4191939,35.74799613,5.591970201,0.445134315
2002,139.4191939,35.74799613,5.591970201,0.445134315
2003,139.4191939,35.74799613,5.591970201,0.445134315
2004,139.4191939,35.74799613,5.591970201,0.445134315
2005,139.4191939,35.74799613,5.591970201,0.445134315
2006,139.4191939,35.74799613,5.591970201,0.445134315
2007,139.4191939,35.74799613,5.591970201,0.445134315
2008,139.4191939,35.74799613,5.591970201,0.445134315
1999,139.4191939,35.75192211,6.025377897,0.777421207
2000,139.4191939,35.75192211,6.025377897,0.777421207
2001,139.4191939,35.75192211,6.025377897,0.777421207
2002,139.4191939,35.75192211,6.025377897,0.777421207
2003,139.4191939,35.75192211,6.025377897,0.777421207
2004,139.4191939,35.75192211,6.025377897,0.777421207
2005,139.4191939,35.75192211,6.025377897,0.777421207
2006,139.4191939,35.75192211,6.025377897,0.777421207
2007,139.4191939,35.75192211,6.025377897,0.777421207
2008,139.4191939,35.75192211,6.025377897,0.777421207
1999,139.4191939,35.75584808,6.459105289,1.179168002
2000,139.4191939,35.75584808,6.459105289,1.179168002
2001,139.4191939,35.75584808,6.459105289,1.179168002
2002,139.4191939,35.75584808,6.459105289,1.179168002
2003,139.4191939,35.75584808,6.459105289,1.179168002
2004,139.4191939,35.75584808,6.459105289,1.179168002
2005,139.4191939,35.75584808,6.459105289,1.179168002
2006,139.4191939,35.75584808,6.459105289,1.179168002
2007,139.4191939,35.75584808,6.459105289,1.179168002
2008,139.4191939,35.75584808,6.459105289,1.179168002
1999,139.4191939,35.75977406,6.89309203,1.227112982
2000,139.4191939,35.75977406,6.89309203,1.227112982
2001,139.4191939,35.75977406,6.89309203,1.227112982
2002,139.4191939,35.75977406,6.89309203,1.227112982
2003,139.4191939,35.75977406,6.89309203,1.227112982
2004,139.4191939,35.75977406,6.89309203,1.227112982
2005,139.4191939,35.75977406,6.89309203,1.227112982
2006,139.4191939,35.75977406,6.89309203,1.227112982
2007,139.4191939,35.75977406,6.89309203,1.227112982
2008,139.4191939,35.75977406,6.89309203,1.227112982
1999,139.4191939,35.76370004,7.327292038,0.794327226
2000,139.4191939,35.76370004,7.327292038,0.794327226
2001,139.4191939,35.76370004,7.327292038,0.794327226
2002,139.4191939,35.76370004,7.327292038,0.794327226
2003,139.4191939,35.76370004,7.327292038,0.794327226
2004,139.4191939,35.76370004,7.327292038,0.794327226
2005,139.4191939,35.76370004,7.327292038,0.794327226
2006,139.4191939,35.76370004,7.327292038,0.794327226
2007,139.4191939,35.76370004,7.327292038,0.794327226
2008,139.4191939,35.76370004,7.327292038,0.794327226
1999,139.4232465,35.61058696,9.750555971,1.445714911
2000,139.4232465,35.61058696,9.750555971,1.445714911
2001,139.4232465,35.61058696,9.750555971,1.445714911
2002,139.4232465,35.61058696,9.750555971,1.445714911
2003,139.4232465,35.61058696,9.750555971,1.445714911
2004,139.4232465,35.61058696,9.750555971,1.445714911
2005,139.4232465,35.61058696,9.750555971,1.445714911
2006,139.4232465,35.61058696,9.750555971,1.445714911
2007,139.4232465,35.61058696,9.750555971,1.445714911
2008,139.4232465,35.61058696,9.750555971,1.445714911
1999,139.4232465,35.61451294,9.317450854,1.038233137
2000,139.4232465,35.61451294,9.317450854,1.038233137
2001,139.4232465,35.61451294,9.317450854,1.038233137
2002,139.4232465,35.61451294,9.317450854,1.038233137
2003,139.4232465,35.61451294,9.317450854,1.038233137
2004,139.4232465,35.61451294,9.317450854,1.038233137
2005,139.4232465,35.61451294,9.317450854,1.038233137
2006,139.4232465,35.61451294,9.317450854,1.038233137
2007,139.4232465,35.61451294,9.317450854,1.038233137
2008,139.4232465,35.61451294,9.317450854,1.038233137
1999,139.4232465,35.61843892,8.884607664,0.603363787
2000,139.4232465,35.61843892,8.884607664,0.603363787
2001,139.4232465,35.61843892,8.884607664,0.603363787
2002,139.4232465,35.61843892,8.884607664,0.603363787
2003,139.4232465,35.61843892,8.884607664,0.603363787
2004,139.4232465,35.61843892,8.884607664,0.603363787
2005,139.4232465,35.61843892,8.884607664,0.603363787
2006,139.4232465,35.61843892,8.884607664,0.603363787
2007,139.4232465,35.61843892,8.884607664,0.603363787
2008,139.4232465,35.61843892,8.884607664,0.603363787
1999,139.4232465,35.62236489,8.452066643,0.17315294
2000,139.4232465,35.62236489,8.452066643,0.17315294
2001,139.4232465,35.62236489,8.452066643,0.17315294
2002,139.4232465,35.62236489,8.452066643,0.17315294
2003,139.4232465,35.62236489,8.452066643,0.17315294
2004,139.4232465,35.62236489,8.452066643,0.17315294
2005,139.4232465,35.62236489,8.452066643,0.17315294
2006,139.4232465,35.62236489,8.452066643,0.17315294
2007,139.4232465,35.62236489,8.452066643,0.17315294
2008,139.4232465,35.62236489,8.452066643,0.17315294
1999,139.4232465,35.62629087,8.019876683,0.156179764
2000,139.4232465,35.62629087,8.019876683,0.156179764
2001,139.4232465,35.62629087,8.019876683,0.156179764
2002,139.4232465,35.62629087,8.019876683,0.156179764
2003,139.4232465,35.62629087,8.019876683,0.156179764
2004,139.4232465,35.62629087,8.019876683,0.156179764
2005,139.4232465,35.62629087,8.019876683,0.156179764
2006,139.4232465,35.62629087,8.019876683,0.156179764
2007,139.4232465,35.62629087,8.019876683,0.156179764
2008,139.4232465,35.62629087,8.019876683,0.156179764
1999,139.4232465,35.64199477,6.296072631,0.945953855
2000,139.4232465,35.64199477,6.296072631,0.945953855
2001,139.4232465,35.64199477,6.296072631,0.945953855
2002,139.4232465,35.64199477,6.296072631,0.945953855
2003,139.4232465,35.64199477,6.296072631,0.945953855
2004,139.4232465,35.64199477,6.296072631,0.945953855
2005,139.4232465,35.64199477,6.296072631,0.945953855
2006,139.4232465,35.64199477,6.296072631,0.945953855
2007,139.4232465,35.64199477,6.296072631,0.945953855
2008,139.4232465,35.64199477,6.296072631,0.945953855
1999,139.4232465,35.64592075,5.866906628,1.257574611
2000,139.4232465,35.64592075,5.866906628,1.257574611
2001,139.4232465,35.64592075,5.866906628,1.257574611
2002,139.4232465,35.64592075,5.866906628,1.257574611
2003,139.4232465,35.64592075,5.866906628,1.257574611
2004,139.4232465,35.64592075,5.866906628,1.257574611
2005,139.4232465,35.64592075,5.866906628,1.257574611
2006,139.4232465,35.64592075,5.866906628,1.257574611
2007,139.4232465,35.64592075,5.866906628,1.257574611
2008,139.4232465,35.64592075,5.866906628,1.257574611
1999,139.4232465,35.64984673,5.438793108,1.229784919
2000,139.4232465,35.64984673,5.438793108,1.229784919
2001,139.4232465,35.64984673,5.438793108,1.229784919
2002,139.4232465,35.64984673,5.438793108,1.229784919
2003,139.4232465,35.64984673,5.438793108,1.229784919
2004,139.4232465,35.64984673,5.438793108,1.229784919
2005,139.4232465,35.64984673,5.438793108,1.229784919
2006,139.4232465,35.64984673,5.438793108,1.229784919
2007,139.4232465,35.64984673,5.438793108,1.229784919
2008,139.4232465,35.64984673,5.438793108,1.229784919
1999,139.4232465,35.6537727,5.012001777,0.986895877
2000,139.4232465,35.6537727,5.012001777,0.986895877
2001,139.4232465,35.6537727,5.012001777,0.986895877
2002,139.4232465,35.6537727,5.012001777,0.986895877
2003,139.4232465,35.6537727,5.012001777,0.986895877
2004,139.4232465,35.6537727,5.012001777,0.986895877
2005,139.4232465,35.6537727,5.012001777,0.986895877
2006,139.4232465,35.6537727,5.012001777,0.986895877
2007,139.4232465,35.6537727,5.012001777,0.986895877
2008,139.4232465,35.6537727,5.012001777,0.986895877
1999,139.4232465,35.65769868,4.586901725,0.902978553
2000,139.4232465,35.65769868,4.586901725,0.902978553
2001,139.4232465,35.65769868,4.586901725,0.902978553
2002,139.4232465,35.65769868,4.586901725,0.902978553
2003,139.4232465,35.65769868,4.586901725,0.902978553
2004,139.4232465,35.65769868,4.586901725,0.902978553
2005,139.4232465,35.65769868,4.586901725,0.902978553
2006,139.4232465,35.65769868,4.586901725,0.902978553
2007,139.4232465,35.65769868,4.586901725,0.902978553
2008,139.4232465,35.65769868,4.586901725,0.902978553
1999,139.4232465,35.66162465,4.164010966,0.890052004
2000,139.4232465,35.66162465,4.164010966,0.890052004
2001,139.4232465,35.66162465,4.164010966,0.890052004
2002,139.4232465,35.66162465,4.164010966,0.890052004
2003,139.4232465,35.66162465,4.164010966,0.890052004
2004,139.4232465,35.66162465,4.164010966,0.890052004
2005,139.4232465,35.66162465,4.164010966,0.890052004
2006,139.4232465,35.66162465,4.164010966,0.890052004
2007,139.4232465,35.66162465,4.164010966,0.890052004
2008,139.4232465,35.66162465,4.164010966,0.890052004
1999,139.4232465,35.66555063,3.744078188,0.742094008
2000,139.4232465,35.66555063,3.744078188,0.742094008
2001,139.4232465,35.66555063,3.744078188,0.742094008
2002,139.4232465,35.66555063,3.744078188,0.742094008
2003,139.4232465,35.66555063,3.744078188,0.742094008
2004,139.4232465,35.66555063,3.744078188,0.742094008
2005,139.4232465,35.66555063,3.744078188,0.742094008
2006,139.4232465,35.66555063,3.744078188,0.742094008
2007,139.4232465,35.66555063,3.744078188,0.742094008
2008,139.4232465,35.66555063,3.744078188,0.742094008
1999,139.4232465,35.66947661,3.328223235,0.427718456
2000,139.4232465,35.66947661,3.328223235,0.427718456
2001,139.4232465,35.66947661,3.328223235,0.427718456
2002,139.4232465,35.66947661,3.328223235,0.427718456
2003,139.4232465,35.66947661,3.328223235,0.427718456
2004,139.4232465,35.66947661,3.328223235,0.427718456
2005,139.4232465,35.66947661,3.328223235,0.427718456
2006,139.4232465,35.66947661,3.328223235,0.427718456
2007,139.4232465,35.66947661,3.328223235,0.427718456
2008,139.4232465,35.66947661,3.328223235,0.427718456
1999,139.4232465,35.67340258,2.918189952,0.441584541
2000,139.4232465,35.67340258,2.918189952,0.441584541
2001,139.4232465,35.67340258,2.918189952,0.441584541
2002,139.4232465,35.67340258,2.918189952,0.441584541
2003,139.4232465,35.67340258,2.918189952,0.441584541
2004,139.4232465,35.67340258,2.918189952,0.441584541
2005,139.4232465,35.67340258,2.918189952,0.441584541
2006,139.4232465,35.67340258,2.918189952,0.441584541
2007,139.4232465,35.67340258,2.918189952,0.441584541
2008,139.4232465,35.67340258,2.918189952,0.441584541
1999,139.4232465,35.67732856,2.516825293,0.766071149
2000,139.4232465,35.67732856,2.516825293,0.766071149
2001,139.4232465,35.67732856,2.516825293,0.766071149
2002,139.4232465,35.67732856,2.516825293,0.766071149
2003,139.4232465,35.67732856,2.516825293,0.766071149
2004,139.4232465,35.67732856,2.516825293,0.766071149
2005,139.4232465,35.67732856,2.516825293,0.766071149
2006,139.4232465,35.67732856,2.516825293,0.766071149
2007,139.4232465,35.67732856,2.516825293,0.766071149
2008,139.4232465,35.67732856,2.516825293,0.766071149
1999,139.4232465,35.68910649,1.438410948,0.524983134
2000,139.4232465,35.68910649,1.438410948,0.524983134
2001,139.4232465,35.68910649,1.438410948,0.524983134
2002,139.4232465,35.68910649,1.438410948,0.524983134
2003,139.4232465,35.68910649,1.438410948,0.524983134
2004,139.4232465,35.68910649,1.438410948,0.524983134
2005,139.4232465,35.68910649,1.438410948,0.524983134
2006,139.4232465,35.68910649,1.438410948,0.524983134
2007,139.4232465,35.68910649,1.438410948,0.524983134
2008,139.4232465,35.68910649,1.438410948,0.524983134
1999,139.4232465,35.69303246,1.186111332,0.111414511
2000,139.4232465,35.69303246,1.186111332,0.111414511
2001,139.4232465,35.69303246,1.186111332,0.111414511
2002,139.4232465,35.69303246,1.186111332,0.111414511
2003,139.4232465,35.69303246,1.186111332,0.111414511
2004,139.4232465,35.69303246,1.186111332,0.111414511
2005,139.4232465,35.69303246,1.186111332,0.111414511
2006,139.4232465,35.69303246,1.186111332,0.111414511
2007,139.4232465,35.69303246,1.186111332,0.111414511
2008,139.4232465,35.69303246,1.186111332,0.111414511
1999,139.4232465,35.69695844,1.060428403,0.359212144
2000,139.4232465,35.69695844,1.060428403,0.359212144
2001,139.4232465,35.69695844,1.060428403,0.359212144
2002,139.4232465,35.69695844,1.060428403,0.359212144
2003,139.4232465,35.69695844,1.060428403,0.359212144
2004,139.4232465,35.69695844,1.060428403,0.359212144
2005,139.4232465,35.69695844,1.060428403,0.359212144
2006,139.4232465,35.69695844,1.060428403,0.359212144
2007,139.4232465,35.69695844,1.060428403,0.359212144
2008,139.4232465,35.69695844,1.060428403,0.359212144
1999,139.4232465,35.70088442,1.105427959,0.790865225
2000,139.4232465,35.70088442,1.105427959,0.790865225
2001,139.4232465,35.70088442,1.105427959,0.790865225
2002,139.4232465,35.70088442,1.105427959,0.790865225
2003,139.4232465,35.70088442,1.105427959,0.790865225
2004,139.4232465,35.70088442,1.105427959,0.790865225
2005,139.4232465,35.70088442,1.105427959,0.790865225
2006,139.4232465,35.70088442,1.105427959,0.790865225
2007,139.4232465,35.70088442,1.105427959,0.790865225
2008,139.4232465,35.70088442,1.105427959,0.790865225
1999,139.4232465,35.70481039,1.303552,1.225445434
2000,139.4232465,35.70481039,1.303552,1.225445434
2001,139.4232465,35.70481039,1.303552,1.225445434
2002,139.4232465,35.70481039,1.303552,1.225445434
2003,139.4232465,35.70481039,1.303552,1.225445434
2004,139.4232465,35.70481039,1.303552,1.225445434
2005,139.4232465,35.70481039,1.303552,1.225445434
2006,139.4232465,35.70481039,1.303552,1.225445434
2007,139.4232465,35.70481039,1.303552,1.225445434
2008,139.4232465,35.70481039,1.303552,1.225445434
1999,139.4232465,35.70873637,1.598855506,0.920498738
2000,139.4232465,35.70873637,1.598855506,0.920498738
2001,139.4232465,35.70873637,1.598855506,0.920498738
2002,139.4232465,35.70873637,1.598855506,0.920498738
2003,139.4232465,35.70873637,1.598855506,0.920498738
2004,139.4232465,35.70873637,1.598855506,0.920498738
2005,139.4232465,35.70873637,1.598855506,0.920498738
2006,139.4232465,35.70873637,1.598855506,0.920498738
2007,139.4232465,35.70873637,1.598855506,0.920498738
2008,139.4232465,35.70873637,1.598855506,0.920498738
1999,139.4232465,35.71266235,1.9476253,0.708434889
2000,139.4232465,35.71266235,1.9476253,0.708434889
2001,139.4232465,35.71266235,1.9476253,0.708434889
2002,139.4232465,35.71266235,1.9476253,0.708434889
2003,139.4232465,35.71266235,1.9476253,0.708434889
2004,139.4232465,35.71266235,1.9476253,0.708434889
2005,139.4232465,35.71266235,1.9476253,0.708434889
2006,139.4232465,35.71266235,1.9476253,0.708434889
2007,139.4232465,35.71266235,1.9476253,0.708434889
2008,139.4232465,35.71266235,1.9476253,0.708434889
1999,139.4232465,35.71658832,2.325932922,0.479309779
2000,139.4232465,35.71658832,2.325932922,0.479309779
2001,139.4232465,35.71658832,2.325932922,0.479309779
2002,139.4232465,35.71658832,2.325932922,0.479309779
2003,139.4232465,35.71658832,2.325932922,0.479309779
2004,139.4232465,35.71658832,2.325932922,0.479309779
2005,139.4232465,35.71658832,2.325932922,0.479309779
2006,139.4232465,35.71658832,2.325932922,0.479309779
2007,139.4232465,35.71658832,2.325932922,0.479309779
2008,139.4232465,35.71658832,2.325932922,0.479309779
1999,139.4232465,35.7205143,2.721488173,0.448692657
2000,139.4232465,35.7205143,2.721488173,0.448692657
2001,139.4232465,35.7205143,2.721488173,0.448692657
2002,139.4232465,35.7205143,2.721488173,0.448692657
2003,139.4232465,35.7205143,2.721488173,0.448692657
2004,139.4232465,35.7205143,2.721488173,0.448692657
2005,139.4232465,35.7205143,2.721488173,0.448692657
2006,139.4232465,35.7205143,2.721488173,0.448692657
2007,139.4232465,35.7205143,2.721488173,0.448692657
2008,139.4232465,35.7205143,2.721488173,0.448692657
1999,139.4232465,35.72444027,3.127754156,0.582603304
2000,139.4232465,35.72444027,3.127754156,0.582603304
2001,139.4232465,35.72444027,3.127754156,0.582603304
2002,139.4232465,35.72444027,3.127754156,0.582603304
2003,139.4232465,35.72444027,3.127754156,0.582603304
2004,139.4232465,35.72444027,3.127754156,0.582603304
2005,139.4232465,35.72444027,3.127754156,0.582603304
2006,139.4232465,35.72444027,3.127754156,0.582603304
2007,139.4232465,35.72444027,3.127754156,0.582603304
2008,139.4232465,35.72444027,3.127754156,0.582603304
1999,139.4232465,35.72836625,3.541046246,0.619431358
2000,139.4232465,35.72836625,3.541046246,0.619431358
2001,139.4232465,35.72836625,3.541046246,0.619431358
2002,139.4232465,35.72836625,3.541046246,0.619431358
2003,139.4232465,35.72836625,3.541046246,0.619431358
2004,139.4232465,35.72836625,3.541046246,0.619431358
2005,139.4232465,35.72836625,3.541046246,0.619431358
2006,139.4232465,35.72836625,3.541046246,0.619431358
2007,139.4232465,35.72836625,3.541046246,0.619431358
2008,139.4232465,35.72836625,3.541046246,0.619431358
1999,139.4232465,35.73229223,3.959164715,0.50059827
2000,139.4232465,35.73229223,3.959164715,0.50059827
2001,139.4232465,35.73229223,3.959164715,0.50059827
2002,139.4232465,35.73229223,3.959164715,0.50059827
2003,139.4232465,35.73229223,3.959164715,0.50059827
2004,139.4232465,35.73229223,3.959164715,0.50059827
2005,139.4232465,35.73229223,3.959164715,0.50059827
2006,139.4232465,35.73229223,3.959164715,0.50059827
2007,139.4232465,35.73229223,3.959164715,0.50059827
2008,139.4232465,35.73229223,3.959164715,0.50059827
1999,139.4232465,35.7362182,4.38072782,0.705206578
2000,139.4232465,35.7362182,4.38072782,0.705206578
2001,139.4232465,35.7362182,4.38072782,0.705206578
2002,139.4232465,35.7362182,4.38072782,0.705206578
2003,139.4232465,35.7362182,4.38072782,0.705206578
2004,139.4232465,35.7362182,4.38072782,0.705206578
2005,139.4232465,35.7362182,4.38072782,0.705206578
2006,139.4232465,35.7362182,4.38072782,0.705206578
2007,139.4232465,35.7362182,4.38072782,0.705206578
2008,139.4232465,35.7362182,4.38072782,0.705206578
1999,139.4232465,35.74014418,4.804828977,0.752891402
2000,139.4232465,35.74014418,4.804828977,0.752891402
2001,139.4232465,35.74014418,4.804828977,0.752891402
2002,139.4232465,35.74014418,4.804828977,0.752891402
2003,139.4232465,35.74014418,4.804828977,0.752891402
2004,139.4232465,35.74014418,4.804828977,0.752891402
2005,139.4232465,35.74014418,4.804828977,0.752891402
2006,139.4232465,35.74014418,4.804828977,0.752891402
2007,139.4232465,35.74014418,4.804828977,0.752891402
2008,139.4232465,35.74014418,4.804828977,0.752891402
1999,139.4232465,35.74407015,5.230850889,0.840542831
2000,139.4232465,35.74407015,5.230850889,0.840542831
2001,139.4232465,35.74407015,5.230850889,0.840542831
2002,139.4232465,35.74407015,5.230850889,0.840542831
2003,139.4232465,35.74407015,5.230850889,0.840542831
2004,139.4232465,35.74407015,5.230850889,0.840542831
2005,139.4232465,35.74407015,5.230850889,0.840542831
2006,139.4232465,35.74407015,5.230850889,0.840542831
2007,139.4232465,35.74407015,5.230850889,0.840542831
2008,139.4232465,35.74407015,5.230850889,0.840542831
1999,139.4232465,35.74799613,5.658359729,0.85611749
2000,139.4232465,35.74799613,5.658359729,0.85611749
2001,139.4232465,35.74799613,5.658359729,0.85611749
2002,139.4232465,35.74799613,5.658359729,0.85611749
2003,139.4232465,35.74799613,5.658359729,0.85611749
2004,139.4232465,35.74799613,5.658359729,0.85611749
2005,139.4232465,35.74799613,5.658359729,0.85611749
2006,139.4232465,35.74799613,5.658359729,0.85611749
2007,139.4232465,35.74799613,5.658359729,0.85611749
2008,139.4232465,35.74799613,5.658359729,0.85611749
1999,139.4232465,35.75192211,6.087042212,1.067322038
2000,139.4232465,35.75192211,6.087042212,1.067322038
2001,139.4232465,35.75192211,6.087042212,1.067322038
2002,139.4232465,35.75192211,6.087042212,1.067322038
2003,139.4232465,35.75192211,6.087042212,1.067322038
2004,139.4232465,35.75192211,6.087042212,1.067322038
2005,139.4232465,35.75192211,6.087042212,1.067322038
2006,139.4232465,35.75192211,6.087042212,1.067322038
2007,139.4232465,35.75192211,6.087042212,1.067322038
2008,139.4232465,35.75192211,6.087042212,1.067322038
1999,139.4232465,35.75584808,6.516666727,1.387526496
2000,139.4232465,35.75584808,6.516666727,1.387526496
2001,139.4232465,35.75584808,6.516666727,1.387526496
2002,139.4232465,35.75584808,6.516666727,1.387526496
2003,139.4232465,35.75584808,6.516666727,1.387526496
2004,139.4232465,35.75584808,6.516666727,1.387526496
2005,139.4232465,35.75584808,6.516666727,1.387526496
2006,139.4232465,35.75584808,6.516666727,1.387526496
